"","Estimate","Est.Error","Q2.5","Q5","Q10","Q90","Q95","Q97.5"
"b_slp:era1989M2013401",0.5720285253605,1.05465161797344,-1.45135097002093,-1.10617698365587,-0.783084506786355,1.90801825271186,2.29884639469453,2.63600751596744
"b_slp:era1989M2013402",0.860008797201637,0.949847816552715,-0.97843984247475,-0.702850693592976,-0.384144383692948,2.07546830118729,2.43710009433907,2.65330955248898
"b_slp:era1989M2013403",0.728429167090832,0.777999514715332,-0.787778811165552,-0.579080627586319,-0.310352637376343,1.71796165717631,2.00442290326445,2.24835860866908
"b_slp:era1989M2013404",0.405749737850964,0.670288911837333,-0.917018076054576,-0.705622333130534,-0.434044909192278,1.2702451798944,1.53849073672377,1.72866204057977
"b_slp:era1989M2013405",0.317068546516545,0.585998463259287,-0.815346692687417,-0.598833649105877,-0.410243239133222,1.08440081699382,1.29127684813124,1.51342040019813
"b_slp:era1989M2013406",0.263708387741442,0.549045803100136,-0.846877228102331,-0.661586384607669,-0.428982893549042,0.952620975317616,1.18421487597249,1.33291961349698
"b_slp:era1989M2013407",0.230627143366853,0.494964251560098,-0.731197370808474,-0.586774174454398,-0.402287011889028,0.859161721739673,1.0520254563802,1.19411901906162
"b_slp:era1989M2013408",0.173884855444088,0.458525790168618,-0.759629715981151,-0.576762090139507,-0.409312653244602,0.752089027077483,0.901165324547347,1.03134304591452
"b_slp:era1989M2013409",0.223842925500976,0.439783640735675,-0.662359251813865,-0.487976725422717,-0.335553915314037,0.78492944535155,0.935506850141051,1.0911481940986
"b_slp:era1989M2013410",0.133318223357262,0.447906716577823,-0.766136957074499,-0.634875290097905,-0.441384191237186,0.692514556591672,0.878727894336911,1.01912365000494
"b_slp:era1989M2013411",0.0793877681298829,0.393995848597973,-0.67212054800491,-0.59043193484288,-0.430791411084513,0.580833446557462,0.728091753885708,0.864228456299197
"b_slp:era1989M2013412",0.0567550877374089,0.387787505546247,-0.725417109710704,-0.588284619936913,-0.438717756424312,0.552230685018164,0.682051499934849,0.776697095526325
"b_slp:era1989M2013413",0.0489512933205406,0.404581878766365,-0.690798755754111,-0.589166912928731,-0.467735302420289,0.573150420999403,0.733081037966389,0.863935628820406
"b_slp:era1989M2013414",0.0392697923460267,0.388687643203776,-0.730985398705779,-0.618749886458295,-0.456196344799543,0.531118021997436,0.671142333458423,0.801506553240003
"b_slp:era1989M2013415",-0.0446452092918771,0.415972770987576,-0.867892146795996,-0.759443570010365,-0.586622701493759,0.463733703684369,0.617533096165268,0.762783868004811
"b_slp:era1989M2013416",-0.129059867562451,0.419983976820051,-0.952835451470746,-0.812676128456761,-0.651840936452456,0.41742009351286,0.579273288760161,0.705989553071739
"b_slp:era1989M2013417",-0.108055496600741,0.455755458813862,-1.00309426587057,-0.840816166623452,-0.68664609241207,0.491120060900709,0.672270310932152,0.80954885796548
"b_slp:era1989M2013418",-0.168560727824569,0.447406398316974,-1.04352022886171,-0.894870036187478,-0.735271782971177,0.41504601274543,0.570058428965822,0.696280354502782
"b_slp:era1989M2013419",-0.258837390524918,0.472767962697776,-1.14425843115891,-1.0169120011465,-0.8464706760652,0.355785076422957,0.51517779995059,0.674327989741121
"b_slp:era1989M2013420",0.0447661657729986,1.4071293722701,-2.74502751141181,-2.32251918438107,-1.79684987858862,1.92202423822633,2.37666436167695,2.769127037056
"b_slp:era1989M2013421",0.470561483992711,1.03129061878219,-1.53443910068826,-1.23196518420654,-0.81739950846067,1.81278551079513,2.11951185010926,2.40119976441968
"b_slp:era1989M2013422",0.621380312029067,0.879692288452719,-1.17443871722766,-0.829055601468202,-0.518433774032705,1.72773933427413,2.06211083347799,2.35551192847111
"b_slp:era1989M2013423",0.590172290919593,0.845674214662653,-1.08978928371821,-0.823900504744216,-0.481173507348776,1.66747357062111,1.93483216879184,2.18364582603123
"b_slp:era1989M2013424",0.643608393495472,0.800495768019887,-0.854892730279401,-0.647799919880532,-0.371118158664435,1.66968033696861,1.92854526251022,2.26010623439529
"b_slp:era1989M2013425",0.382397371139176,0.667665832688897,-0.903325623663586,-0.676503952726829,-0.449202076288543,1.25198684183019,1.51827496319985,1.76736076121103
"b_slp:era1989M2013426",0.255650640828722,0.586402346302178,-0.903921963340068,-0.71041914763754,-0.478803565176265,0.996015266491844,1.20811230483505,1.40515889615867
"b_slp:era1989M2013427",0.207366546813367,0.552482180022856,-0.887686760343925,-0.68020393351357,-0.496888716345496,0.899585989490748,1.11098610243384,1.28203211335531
"b_slp:era1989M2013428",0.133039643576832,0.52052977591715,-0.917537685368791,-0.706743950368599,-0.532722515329213,0.806710887964897,0.960509436367752,1.18751130520304
"b_slp:era1989M2013429",0.183211502753336,0.481200059649336,-0.75396155660288,-0.601785143897468,-0.414710699840002,0.790230535642652,0.957147954178908,1.13806262580242
"b_slp:era1989M2013430",0.207631102164227,0.454352935132721,-0.715064747009701,-0.534512103739649,-0.368653853344204,0.794470920345697,0.944971768870705,1.09911541026711
"b_slp:era1989M2013431",0.134162430686398,0.451865723189825,-0.72492554505852,-0.592038990840997,-0.434267954172246,0.719793839128236,0.902161839396136,1.0368740736121
"b_slp:era1989M2013432",0.0945645824750163,0.410632955013417,-0.695276285369312,-0.595432103821964,-0.438975002629229,0.625378161198713,0.772454596786826,0.880228463400749
"b_slp:era1989M2013433",0.0461108517187708,0.407307303650901,-0.766164159862205,-0.627189569691333,-0.490822248992483,0.572986589560081,0.701921501488496,0.822679849297685
"b_slp:era1989M2013434",0.0800121605183827,0.398368847235279,-0.698879870223341,-0.552262666482332,-0.431665233426497,0.606562964578302,0.7359635004272,0.847783817258926
"b_slp:era1989M2013435",0.00893766780885711,0.410084036207737,-0.770369991817601,-0.662110770389847,-0.517829292690846,0.533051313957939,0.668626317817132,0.823894647441549
"b_slp:era1989M2013436",-0.0399476788805956,0.412886195147627,-0.849633326575427,-0.721024771201214,-0.573390752908207,0.482596842247265,0.630969389268614,0.815368087928638
"b_slp:era1989M2013437",-0.10858702591595,0.422709646923004,-0.955531218704305,-0.788302145273972,-0.646786277791957,0.427004424693758,0.567918558867906,0.705077213297575
"b_slp:era1989M2013438",-0.12573824218969,0.43077230244897,-0.952275382112665,-0.829582635721832,-0.676898580035989,0.4193323167655,0.597868910759743,0.718800048443806
"b_slp:era1989M2013439",-0.198122804801356,0.441615746618578,-1.0745162043045,-0.916633793673897,-0.770833815373503,0.360157783246845,0.538281314787674,0.688031195290758
"b_slp:era1989M2013440",-0.258837390524918,0.472767962697776,-1.14425843115891,-1.0169120011465,-0.8464706760652,0.355785076422957,0.51517779995059,0.674327989741121
"b_slp:era1989M2013441",0.0968072954682948,1.33846220243601,-2.51859572999907,-2.12629970071442,-1.59103281944918,1.78448811641256,2.39268366882331,2.72487959236649
"b_slp:era1989M2013442",0.563429069462318,1.00062242279284,-1.53929290546129,-1.15396609446308,-0.735872165998255,1.85497793939387,2.21301714809876,2.46970756494842
"b_slp:era1989M2013443",0.649288185475529,0.838628608234645,-0.995446306923673,-0.697588247436761,-0.411032822248775,1.70912362935489,1.99437497637234,2.27552010066744
"b_slp:era1989M2013444",0.413531899505395,0.806381024024904,-1.26847541164337,-0.943390543282187,-0.579272496118443,1.43720924765893,1.68960119303607,1.98311936338211
"b_slp:era1989M2013445",0.419856625520241,0.744072973636184,-1.08482571940202,-0.79038749535308,-0.518806631401129,1.37123753799065,1.66310821270074,1.85342061701264
"b_slp:era1989M2013446",0.328236776196384,0.682432403631603,-1.08020502820756,-0.816709937010676,-0.553546961742055,1.17464874931923,1.41261147067599,1.68558759472525
"b_slp:era1989M2013447",0.226167925430432,0.595918763712285,-0.94045734625207,-0.748003353661244,-0.548232613493204,0.989238226142274,1.20574694213895,1.40412891950397
"b_slp:era1989M2013448",0.12094408835669,0.527442758731724,-0.891359861564784,-0.762652806938977,-0.573689240397332,0.801369419470721,1.00735681373,1.17139403089797
"b_slp:era1989M2013449",0.131081745664348,0.504805971180328,-0.860937428290502,-0.694398890101965,-0.519255844961418,0.758037121201883,0.949956381574288,1.13469803303934
"b_slp:era1989M2013450",0.169034504385925,0.483414036861348,-0.799210836832967,-0.620140634507923,-0.434598045295882,0.780080868496744,0.963198347508466,1.12507823654228
"b_slp:era1989M2013451",0.216591951608978,0.469912653092486,-0.724339436560453,-0.556276434407469,-0.372627371424948,0.812957373393465,0.959716693776676,1.1415320799527
"b_slp:era1989M2013452",0.177119054693484,0.461299461651127,-0.685966274017845,-0.569980168661754,-0.420934200988863,0.773213996937911,0.947850559356837,1.10516232676261
"b_slp:era1989M2013453",0.11089268333064,0.415031478245631,-0.699422291827287,-0.569305597459845,-0.417367926493971,0.644572933062018,0.824676396589671,0.950905355016266
"b_slp:era1989M2013454",0.0425849289459295,0.419660497214853,-0.79704774967192,-0.64841236225583,-0.491712780105678,0.574742760534596,0.736502471993435,0.84596092906856
"b_slp:era1989M2013455",0.0522984779291449,0.401701935051262,-0.748854216437869,-0.609343084300405,-0.468006345546713,0.559013237834749,0.721055200322612,0.840144701494244
"b_slp:era1989M2013456",0.0651207870908144,0.408977290346978,-0.751221705853487,-0.620141274169967,-0.444389870946649,0.565612742226145,0.759807274234705,0.893220409874471
"b_slp:era1989M2013457",-0.0403049398659647,0.422589905992542,-0.887684490271336,-0.746658535484931,-0.589740517604029,0.487609036271067,0.641653048989455,0.751618515306141
"b_slp:era1989M2013458",-0.108881304901326,0.441726828376078,-0.961560007520392,-0.832009502009935,-0.659896317365541,0.459861055571844,0.623234330114901,0.756986994023705
"b_slp:era1989M2013459",-0.166794487883425,0.450530979468197,-1.05274385114454,-0.920796200082912,-0.752911746222712,0.416013322828732,0.58333629602483,0.712807709502225
"b_slp:era1989M2013460",-0.166537967641312,0.441804734247357,-1.04638504076936,-0.907437647552816,-0.740686844725524,0.388026447942858,0.545888479900404,0.664785982590206
"b_slp:era1989M2013461",-0.258837390524918,0.472767962697776,-1.14425843115891,-1.0169120011465,-0.8464706760652,0.355785076422957,0.51517779995059,0.674327989741121
"b_slp:era1989M2013462",-0.0460874873309259,1.35264851923848,-2.80626803599873,-2.27658336435596,-1.73992069449249,1.65483313652482,2.10623457638862,2.51199030492696
"b_slp:era1989M2013463",0.458638142719153,1.08861190985893,-1.62583643119922,-1.3511326075287,-0.964707280539011,1.8798024115824,2.21012090736087,2.50183442678318
"b_slp:era1989M2013464",0.46273345826621,0.872653870270152,-1.2407256155814,-0.952842536677299,-0.639187535758348,1.58643309618248,1.89770384594191,2.0956788712699
"b_slp:era1989M2013465",0.255809359200448,0.818473458256174,-1.3181309441123,-1.08979615309927,-0.813613472824233,1.29897068960388,1.588399567665,1.76563292079205
"b_slp:era1989M2013466",0.269444891135403,0.755953160600496,-1.22790769443243,-1.00835663672437,-0.671728948551639,1.22419625377323,1.49324317779599,1.71243479322398
"b_slp:era1989M2013467",0.251468674300709,0.678169914423231,-1.09036569462858,-0.860953211090806,-0.604649625808288,1.13348441027499,1.36281872291797,1.5953525944708
"b_slp:era1989M2013468",0.187560395787919,0.605561378106031,-0.984940161678247,-0.813262227337264,-0.563283900725368,0.955534309927492,1.20228810802224,1.37935064886639
"b_slp:era1989M2013469",0.124441142958506,0.547721879133011,-1.04208916002509,-0.787710777733706,-0.569875953035449,0.817232896067829,0.996234063430935,1.16003612241787
"b_slp:era1989M2013470",0.0570380287572724,0.518216899568063,-0.953986491289168,-0.759781818691659,-0.597746288911675,0.718518989799466,0.939769034048978,1.07504449870959
"b_slp:era1989M2013471",0.133519508003083,0.49004079595302,-0.826755568575014,-0.700464474729649,-0.488744104022058,0.746966983962765,0.923791129850267,1.06170835483009
"b_slp:era1989M2013472",0.206371339814464,0.469964132452604,-0.75163674504623,-0.588719186056768,-0.420940052550796,0.792486235571541,0.948390441472956,1.07560355032669
"b_slp:era1989M2013473",0.176644881369103,0.446994874941607,-0.690814213221717,-0.54420182048345,-0.394832465588333,0.754524536750509,0.912756916120547,1.09546770231794
"b_slp:era1989M2013474",0.108448704486017,0.405289399356747,-0.663092207288594,-0.553764691493391,-0.415000879816384,0.607040142949591,0.766284601910878,0.891980961981842
"b_slp:era1989M2013475",0.0572596991655527,0.405614561017398,-0.69942845704331,-0.602136489116387,-0.471138506322981,0.58315766796882,0.736729844747592,0.855328512536322
"b_slp:era1989M2013476",0.094114138194317,0.398170322122856,-0.677234227812735,-0.540395741953271,-0.406205978909099,0.598145968428058,0.755466277231487,0.883635599239301
"b_slp:era1989M2013477",0.0740955922955542,0.397711022632996,-0.72244924745346,-0.564158162295358,-0.433381157695166,0.577782903181788,0.714957819246717,0.831556259599703
"b_slp:era1989M2013478",-0.0245974570063696,0.416150688553951,-0.845871118295702,-0.711116524669193,-0.564670624085003,0.515744383385425,0.646837758681034,0.788490852988938
"b_slp:era1989M2013479",-0.100743839197356,0.431975533339883,-0.965686582378269,-0.800872152612317,-0.658684199415981,0.432301215840633,0.588246918691417,0.710465365900311
"b_slp:era1989M2013480",-0.161679065774932,0.418517129183562,-0.983813315123991,-0.864994078512927,-0.694036469394755,0.393110190884132,0.534658235633498,0.664654734835433
"b_slp:era1989M2013481",-0.170113212030694,0.454138467258494,-1.05127891151731,-0.898605701537795,-0.736959273568531,0.403891021833143,0.578337362247363,0.730539886503323
"b_slp:era1989M2013482",-0.258837390524918,0.472767962697776,-1.14425843115891,-1.0169120011465,-0.8464706760652,0.355785076422957,0.51517779995059,0.674327989741121
"b_slp:era1989M2013483",-0.159525707258807,1.31513411704643,-2.70698648243348,-2.29320872892953,-1.76827864143283,1.54129006656854,2.0094154297763,2.38597310084561
"b_slp:era1989M2013484",0.389744356516174,1.25895109840372,-2.10461436012861,-1.63846764452978,-1.22562715697465,1.97274874239061,2.49878169812405,2.89665426257437
"b_slp:era1989M2013485",0.323913681665766,1.03317154722045,-1.65316381755507,-1.3618851334601,-1.00616265627475,1.64993089262852,1.99873366284344,2.36407312406484
"b_slp:era1989M2013486",0.0803184142231334,0.880423214743162,-1.70485210236993,-1.29156988041339,-1.02340035475082,1.21244936028437,1.55606057576589,1.86377291857758
"b_slp:era1989M2013487",0.0630401731485563,0.777343715931821,-1.43017529491179,-1.21718174844976,-0.903418119448967,1.04448514113329,1.41991255427215,1.6445672687394
"b_slp:era1989M2013488",0.167090471112023,0.686542499523433,-1.12559468573419,-0.940383951520737,-0.699927836220774,1.05633800459513,1.36371789882067,1.55488207741135
"b_slp:era1989M2013489",0.136248104294918,0.648382458643134,-1.11719042011415,-0.934590246659128,-0.697557862645805,0.988254314912732,1.1966281115883,1.42281842200834
"b_slp:era1989M2013490",0.119928153782647,0.581414509937917,-0.980440752342106,-0.779936906908841,-0.591267021909355,0.857139722109474,1.0960889064487,1.27777779988697
"b_slp:era1989M2013491",0.0650738519643332,0.52217664288191,-0.947209394242912,-0.764138108069161,-0.600435547859552,0.725561987256815,0.918840817069366,1.08804240966655
"b_slp:era1989M2013492",0.11507039230747,0.502927428344789,-0.886666546727931,-0.741637238929576,-0.536548632354207,0.749954865242342,0.938260328848916,1.09185811992271
"b_slp:era1989M2013493",0.179534938639383,0.482921219514585,-0.742132345846283,-0.601334117555272,-0.427735762385682,0.788490610646269,0.972932095638886,1.10856638156354
"b_slp:era1989M2013494",0.163603912404787,0.461059820356187,-0.711046584304781,-0.557416563508163,-0.417174291778597,0.759630173593232,0.937891723269684,1.06408613151053
"b_slp:era1989M2013495",0.118796112660011,0.447141342806348,-0.731321470682312,-0.604429664993841,-0.453558727290775,0.707249930716485,0.845340622767186,1.03176719855998
"b_slp:era1989M2013496",0.0797259958850552,0.422096044074874,-0.738082112904539,-0.608741891980941,-0.4499900666901,0.623038976676059,0.778449363547995,0.925599411164289
"b_slp:era1989M2013497",0.120152874471784,0.420407973880248,-0.736892522723721,-0.588461087246175,-0.415115986274311,0.663059833768146,0.802667094342534,0.935690979048574
"b_slp:era1989M2013498",0.112783240426189,0.4113478407426,-0.714644242978527,-0.587842218895344,-0.413728169194571,0.630501978121153,0.75730877819952,0.867972561502686
"b_slp:era1989M2013499",-0.0233278302934846,0.411541559865491,-0.806677381728929,-0.699315948854094,-0.545283683502647,0.499938206672562,0.669093188398476,0.813073974284286
"b_slp:era1989M2013500",-0.106794733214365,0.414641196474212,-0.889841930602613,-0.765880738417918,-0.627890812520363,0.436503205693741,0.585570837090986,0.700222102717273
"b_slp:era1989M2013501",-0.163376396643225,0.435891830295288,-1.02654881931771,-0.894091738807068,-0.7166566664595,0.385597372174566,0.535358644122703,0.653706718477206
"b_slp:era1989M2013502",-0.189380736381522,0.443212466272619,-1.03739764236259,-0.901013977562731,-0.737697526343196,0.360020020856402,0.548643751957113,0.716351674540363
"b_slp:era1989M2013503",-0.258837390524918,0.472767962697776,-1.14425843115891,-1.0169120011465,-0.8464706760652,0.355785076422957,0.51517779995059,0.674327989741121
"b_slp:era1989M2013504",-0.0383847058252746,1.32130306902051,-2.63799816849781,-2.22415015772045,-1.75266030984202,1.64068747192225,2.12191083404663,2.59820347977354
"b_slp:era1989M2013505",0.310253186630769,1.25208661790604,-2.03143108641842,-1.70143483292765,-1.27232762326992,1.96075544576331,2.46588370126012,2.74070783389202
"b_slp:era1989M2013506",0.194315528073761,1.12898822220079,-2.00900697859017,-1.68368393301722,-1.1921118405731,1.6825103011253,2.10743648528799,2.53872255672267
"b_slp:era1989M2013507",-0.0606459664377321,0.958544844771403,-1.87378885865292,-1.58557898649216,-1.2658931113358,1.14230705229575,1.53087238854174,1.90735172678352
"b_slp:era1989M2013508",-0.084210129586182,0.7775677485251,-1.56285927819809,-1.33188963435065,-1.08193741376735,0.917899350519413,1.22895320344114,1.498156083266
"b_slp:era1989M2013509",0.0542039656084821,0.698127142490174,-1.36450854743398,-1.11177911866113,-0.83714027966178,0.939113494216296,1.16965335903134,1.39316959903822
"b_slp:era1989M2013510",0.0391790595206561,0.612053297282001,-1.1648772158073,-0.959658307694755,-0.730683216928913,0.825206045428291,1.03999275526464,1.23155471912008
"b_slp:era1989M2013511",0.110680943473599,0.596292300920547,-1.1119005076492,-0.938476569187535,-0.665053135561789,0.84206301865596,1.06168885777239,1.22168544853228
"b_slp:era1989M2013512",0.110194077091684,0.525235797707116,-0.989074480515916,-0.770516515691678,-0.530034343654224,0.771583828233988,0.976874495499384,1.15456151054832
"b_slp:era1989M2013513",0.154452289597423,0.521324039856285,-0.877008416905855,-0.702961009856307,-0.514115413270306,0.815136716743801,1.00323504539372,1.15387922536699
"b_slp:era1989M2013514",0.169934088623401,0.487417127453483,-0.768948770472915,-0.623090862814753,-0.460985689250219,0.770987601821367,0.996720122148749,1.16282355407043
"b_slp:era1989M2013515",0.176698669010449,0.466453371022764,-0.783313260764224,-0.589205651864852,-0.420368699584319,0.774850439133771,0.924001411233197,1.08297062846494
"b_slp:era1989M2013516",0.16464385904774,0.424072026344774,-0.647657889720789,-0.531620876987143,-0.379947707211466,0.723557305157003,0.868025865079054,0.989155170224628
"b_slp:era1989M2013517",0.109800220981329,0.432844941913566,-0.73330678213677,-0.579405058641534,-0.428144119227954,0.650765550550216,0.812763462389485,0.957793448495067
"b_slp:era1989M2013518",0.117656069888825,0.40108456550628,-0.691736988645473,-0.554026671611362,-0.382860372143241,0.626142491802789,0.775073092884604,0.886509019917344
"b_slp:era1989M2013519",0.107442479719494,0.395095378337259,-0.686434451328182,-0.537102154444029,-0.392050894554382,0.60780907639716,0.747623716736456,0.86443128899171
"b_slp:era1989M2013520",-0.0217476339049371,0.407515938463654,-0.826376187409014,-0.678936635823793,-0.521687430821313,0.491965045838989,0.643783049674258,0.777952846571275
"b_slp:era1989M2013521",-0.103313940303652,0.411014118202297,-0.903997282315329,-0.796069161071606,-0.635084341566368,0.434106717278972,0.590438386088155,0.706926672431113
"b_slp:era1989M2013522",-0.128608736791109,0.413620595247871,-0.963000944603204,-0.803188767022619,-0.661331384277276,0.394059939749323,0.532247058811972,0.661119097867654
"b_slp:era1989M2013523",-0.182632510244851,0.442240205850717,-1.01661022920142,-0.888951625406432,-0.76531574217443,0.392603145780805,0.562071686590709,0.671750940222913
"b_slp:era1989M2013524",-0.258837390524918,0.472767962697776,-1.14425843115891,-1.0169120011465,-0.8464706760652,0.355785076422957,0.51517779995059,0.674327989741121
"b_slp:era1989M2013525",-0.308251335000043,1.33055675903897,-2.93097758011793,-2.5000237176395,-2.04126487518391,1.3637706572114,1.87795407134016,2.31748828415967
"b_slp:era1989M2013526",0.0587022528659872,1.22280166133383,-2.29997260040118,-1.85956282033309,-1.44170827120073,1.63043909469208,2.12230509025633,2.54800271076592
"b_slp:era1989M2013527",0.139665108041658,1.20397141510424,-2.16509833731581,-1.80932548571888,-1.40447232845717,1.71999582722372,2.12959653063109,2.54335802728579
"b_slp:era1989M2013528",-0.135278542275654,0.925780135831415,-1.93864731776413,-1.65716077316975,-1.34969427082143,1.04747547093774,1.36913982671307,1.67877494256488
"b_slp:era1989M2013529",-0.196271333902694,0.796019192718052,-1.788157125174,-1.50944207100661,-1.21200528203664,0.797317900801794,1.07330068717177,1.33413971053447
"b_slp:era1989M2013530",-0.127075249400577,0.701506422266854,-1.52973761828349,-1.27893592939058,-1.02799298263689,0.78491500920809,1.01421653078825,1.20550382126891
"b_slp:era1989M2013531",-0.0332584331870832,0.629242355390982,-1.28144088615099,-1.08317659064091,-0.869447915349253,0.770887017419388,0.970091538529426,1.21135960829077
"b_slp:era1989M2013532",0.0633553883430078,0.601061326416319,-1.1014040545525,-0.910421517270766,-0.660686433843022,0.828333317559121,1.05521640853253,1.31066294978814
"b_slp:era1989M2013533",0.081692808773355,0.571842918680876,-1.07169130965119,-0.867928426229341,-0.651538017066001,0.782332602068412,1.00353633970723,1.17016667593089
"b_slp:era1989M2013534",0.200498729762284,0.516301347240051,-0.828092725311568,-0.652055517049775,-0.462310875942695,0.848498417563331,1.04721475917479,1.19845565955795
"b_slp:era1989M2013535",0.235892684882944,0.501679507565707,-0.757599789133385,-0.611335039675084,-0.424113724369357,0.887817571966156,1.0422131824036,1.18762524290814
